縣市,鄉鎮,地區,設有戶籍宅數(宅).x,設有戶籍宅數之平均人口數(人),1人一宅宅數(宅),1人一宅宅數比例(%),2人一宅宅數(宅),2人一宅宅數比例(%),3人一宅宅數(宅),3人一宅宅數比例(%),4人一宅宅數(宅),4人一宅宅數比例(%),5人一宅宅數(宅),5人一宅宅數比例(%),6人以上一宅宅數(宅),6人以上一宅宅數比例(%),設有戶籍宅數(宅).y,設有戶籍宅數之平均戶數(戶),1戶一宅(宅),1戶一宅比例(%),2戶一宅(宅),2戶一宅比例(%),3戶一宅(宅),3戶一宅比例(%),4戶一宅(宅),4戶一宅比例(%),5戶一宅(宅),5戶一宅比例(%),6戶以上一宅(宅),6戶以上一宅比例(%),總戶長數(人).x,戶長平均年齡(歲),25(含)歲以下戶長數(人),25(含)歲以下戶長數比例(%),25-35(含)歲戶長數(人),25-35(含)歲戶長數比例(%),35-45(含)歲戶長數(人),35-45(含)歲戶長數比例(%),45-55(含)歲戶長數(人),45-55(含)歲戶長數比例(%),55-65(含)歲戶長數(人),55-65(含)歲戶長數比例(%),65歲以上戶長數(人),65歲以上戶長數比例(%),總戶長數(人).y,每戶平均老年人口數(人),無老年人口戶數(戶),無老年人口戶數比例(%),一位老年人口戶數(戶),一位老年人口戶數比例(%),二位老年人口戶數(戶),二位老年人口戶數比例(%),三位以上老年人口戶數(戶),三位以上老年人口戶數比例(%),僅老年人口居住宅數(宅),一名老年人口宅數(宅),一名老年人口宅數比例(%),二名老年人口宅數(宅),二名老年人口宅數比例(%),三名以上老年人口宅數(宅),三名以上老年人口宅數比例(%),總戶長數(人),有偶(人),有偶比例(%),離婚(人),離婚比例(%),喪偶(人),喪偶比例(%),婚姻關係消滅(人),婚姻關係消滅比例(%),未婚(人),未婚比例(%),其他(人),其他比例(%)
臺北市,大安區,群英里,2324,3.17,582,25.04%,411,17.69%,459,19.75%,383,16.48%,225,9.68%,264,11.36%,2324,1.3,1761,75.77%,450,19.36%,96,4.13%,14,0.60%,2,0.09%,1,0.04%,3021,56.23,56,1.85%,228,7.55%,438,14.50%,740,24.50%,865,28.63%,694,22.97%,3021,0.36,2154,71.30%,673,22.28%,177,5.86%,17,0.56%,178,135,75.84%,35,19.66%,8,4.49%,3021,1840,60.91%,334,11.06%,339,11.22%,0,0.00%,508,16.82%,0,0.00%
臺北市,大安區,群賢里,2021,3.05,594,29.39%,388,19.20%,323,15.98%,312,15.44%,165,8.16%,239,11.83%,2021,1.24,1643,81.30%,300,14.84%,60,2.97%,13,0.64%,5,0.25%,0,0.00%,2500,56.9,45,1.80%,186,7.44%,391,15.64%,519,20.76%,650,26.00%,709,28.36%,2499,0.43,1644,65.79%,652,26.09%,182,7.28%,21,0.84%,239,188,78.66%,45,18.83%,6,2.51%,2500,1573,62.92%,257,10.28%,258,10.32%,0,0.00%,412,16.48%,0,0.00%
臺北市,大安區,誠安里,1500,2.88,473,31.53%,303,20.20%,257,17.13%,201,13.40%,128,8.53%,138,9.20%,1500,1.22,1232,82.13%,220,14.67%,38,2.53%,7,0.47%,3,0.20%,0,0.00%,1829,57.15,29,1.59%,146,7.98%,291,15.91%,393,21.49%,416,22.74%,554,30.29%,1829,0.45,1169,63.91%,507,27.72%,140,7.65%,13,0.71%,165,132,80.00%,27,16.36%,6,3.64%,1829,1111,60.74%,180,9.84%,185,10.11%,1,0.05%,352,19.25%,0,0.00%
臺北市,大安區,福住里,1719,4.03,312,18.15%,246,14.31%,288,16.75%,303,17.63%,177,10.30%,393,22.86%,1719,1.39,1219,70.91%,365,21.23%,109,6.34%,18,1.05%,6,0.35%,2,0.12%,2390,54.01,39,1.63%,181,7.57%,552,23.10%,582,24.35%,497,20.79%,539,22.55%,2390,0.38,1714,71.72%,485,20.29%,176,7.36%,15,0.63%,115,85,73.91%,25,21.74%,5,4.35%,2390,1682,70.38%,196,8.20%,194,8.12%,0,0.00%,318,13.31%,0,0.00%
臺北市,大安區,德安里,1869,3.2,501,26.81%,365,19.53%,287,15.36%,300,16.05%,160,8.56%,256,13.70%,1869,1.25,1478,79.08%,321,17.17%,58,3.10%,10,0.54%,2,0.11%,0,0.00%,2344,56.66,45,1.92%,148,6.31%,394,16.81%,529,22.57%,568,24.23%,660,28.16%,2344,0.46,1549,66.08%,555,23.68%,210,8.96%,30,1.28%,182,128,70.33%,47,25.82%,7,3.85%,2344,1487,63.44%,225,9.60%,227,9.68%,0,0.00%,405,17.28%,0,0.00%
臺北市,大安區,黎元里,1603,3.58,341,21.27%,276,17.22%,269,16.78%,261,16.28%,171,10.67%,285,17.78%,1603,1.29,1232,76.86%,294,18.34%,61,3.81%,14,0.87%,2,0.12%,0,0.00%,2069,55.17,29,1.40%,195,9.42%,364,17.59%,451,21.80%,542,26.20%,488,23.59%,2069,0.36,1455,70.32%,484,23.39%,127,6.14%,3,0.14%,113,80,70.80%,31,27.43%,2,1.77%,2069,1261,60.95%,231,11.16%,245,11.84%,0,0.00%,332,16.05%,0,0.00%
臺北市,大安區,黎孝里,2441,3.23,606,24.83%,402,16.47%,477,19.54%,447,18.31%,207,8.48%,302,12.37%,2441,1.24,1947,79.76%,411,16.84%,68,2.79%,14,0.57%,0,0.00%,1,0.04%,3036,55.71,45,1.48%,262,8.63%,488,16.07%,629,20.72%,861,28.36%,751,24.74%,3037,0.39,2090,68.82%,731,24.07%,205,6.75%,11,0.36%,206,159,77.18%,46,22.33%,1,0.49%,3036,1960,64.56%,283,9.32%,301,9.91%,0,0.00%,492,16.21%,0,0.00%
臺北市,大安區,黎和里,1705,2.95,554,32.49%,351,20.59%,256,15.01%,227,13.31%,114,6.69%,203,11.91%,1705,1.21,1423,83.46%,221,12.96%,43,2.52%,15,0.88%,3,0.18%,0,0.00%,2068,54.13,24,1.16%,197,9.53%,432,20.89%,465,22.49%,507,24.52%,443,21.42%,2068,0.33,1500,72.53%,455,22.00%,107,5.17%,6,0.29%,121,94,77.69%,25,20.66%,2,1.65%,2068,1224,59.19%,234,11.32%,223,10.78%,0,0.00%,387,18.71%,0,0.00%
臺北市,大安區,學府里,770,3.8,185,24.03%,162,21.04%,143,18.57%,88,11.43%,63,8.18%,129,16.75%,770,1.49,611,79.35%,108,14.03%,37,4.81%,6,0.78%,2,0.26%,6,0.78%,1148,63.17,18,1.57%,52,4.53%,111,9.67%,249,21.69%,228,19.86%,490,42.68%,1148,0.61,600,52.26%,415,36.15%,121,10.54%,12,1.05%,111,69,62.16%,38,34.23%,4,3.60%,1148,660,57.49%,126,10.98%,188,16.38%,0,0.00%,174,15.16%,0,0.00%
臺北市,大安區,錦安里,1729,3.78,355,20.53%,278,16.08%,297,17.18%,266,15.38%,171,9.89%,362,20.94%,1729,1.37,1240,71.72%,369,21.34%,96,5.55%,19,1.10%,3,0.17%,2,0.12%,2368,53.99,44,1.86%,177,7.47%,566,23.90%,565,23.86%,476,20.10%,540,22.80%,2369,0.37,1712,72.27%,468,19.76%,166,7.01%,23,0.97%,131,95,72.52%,29,22.14%,7,5.34%,2368,1687,71.24%,161,6.80%,186,7.85%,0,0.00%,334,14.10%,0,0.00%
臺北市,大安區,錦泰里,940,4.09,185,19.68%,143,15.21%,149,15.85%,141,15.00%,89,9.47%,233,24.79%,940,1.45,646,68.72%,200,21.28%,67,7.13%,17,1.81%,8,0.85%,2,0.21%,1369,55.7,15,1.10%,98,7.16%,307,22.43%,287,20.96%,285,20.82%,377,27.54%,1367,0.42,934,68.32%,314,22.97%,109,7.97%,10,0.73%,89,70,78.65%,18,20.22%,1,1.12%,1369,1001,73.12%,78,5.70%,115,8.40%,0,0.00%,175,12.78%,0,0.00%
臺北市,大安區,錦華里,1504,4.08,268,17.82%,211,14.03%,282,18.75%,251,16.69%,132,8.78%,360,23.94%,1504,1.44,1034,68.75%,331,22.01%,103,6.85%,27,1.80%,8,0.53%,1,0.07%,2158,53.84,35,1.62%,143,6.63%,521,24.14%,510,23.63%,485,22.47%,464,21.50%,2159,0.34,1589,73.60%,411,19.04%,149,6.90%,10,0.46%,97,71,73.20%,24,24.74%,2,2.06%,2158,1620,75.07%,123,5.70%,140,6.49%,0,0.00%,275,12.74%,0,0.00%
臺北市,大安區,龍生里,1878,3.88,385,20.50%,277,14.75%,312,16.61%,321,17.09%,165,8.79%,418,22.26%,1878,1.4,1332,70.93%,403,21.46%,105,5.59%,29,1.54%,5,0.27%,4,0.21%,2618,54.93,42,1.60%,181,6.91%,539,20.59%,666,25.44%,564,21.54%,626,23.91%,2620,0.38,1860,70.99%,555,21.18%,188,7.18%,17,0.65%,153,118,77.12%,29,18.95%,6,3.92%,2618,1862,71.12%,181,6.91%,210,8.02%,0,0.00%,365,13.94%,0,0.00%
臺北市,大安區,龍安里,1617,5.22,276,17.07%,259,16.02%,273,16.88%,266,16.45%,154,9.52%,389,24.06%,1617,2.29,1132,70.01%,374,23.13%,87,5.38%,17,1.05%,3,0.19%,4,0.25%,3697,56.64,48,1.30%,195,5.27%,707,19.12%,915,24.75%,877,23.72%,955,25.83%,3697,0.38,2597,70.25%,854,23.10%,215,5.82%,31,0.84%,109,76,69.72%,30,27.52%,3,2.75%,3697,1946,52.64%,615,16.64%,244,6.60%,1,0.03%,891,24.10%,0,0.00%
臺北市,大安區,龍坡里,1704,3.64,346,20.31%,320,18.78%,295,17.31%,271,15.90%,154,9.04%,318,18.66%,1704,1.35,1264,74.18%,315,18.49%,98,5.75%,23,1.35%,3,0.18%,1,0.06%,2301,56.87,31,1.35%,133,5.78%,413,17.95%,537,23.34%,534,23.21%,653,28.38%,2301,0.46,1534,66.67%,519,22.56%,218,9.47%,30,1.30%,166,111,66.87%,47,28.31%,8,4.82%,2301,1627,70.71%,165,7.17%,202,8.78%,1,0.04%,306,13.30%,0,0.00%
臺北市,大安區,龍門里,1175,3.96,207,17.62%,196,16.68%,214,18.21%,173,14.72%,124,10.55%,261,22.21%,1175,1.38,853,72.60%,233,19.83%,66,5.62%,16,1.36%,6,0.51%,1,0.09%,1619,56.1,20,1.24%,119,7.35%,296,18.28%,357,22.05%,383,23.66%,444,27.42%,1618,0.46,1077,66.56%,364,22.50%,157,9.70%,20,1.24%,91,62,68.13%,25,27.47%,4,4.40%,1619,1176,72.64%,109,6.73%,140,8.65%,1,0.06%,193,11.92%,0,0.00%
臺北市,大安區,龍泉里,1523,3.39,426,27.97%,258,16.94%,221,14.51%,229,15.04%,121,7.94%,268,17.60%,1523,1.34,1130,74.20%,295,19.37%,77,5.06%,16,1.05%,4,0.26%,1,0.07%,2041,54.11,57,2.79%,176,8.62%,414,20.28%,472,23.13%,428,20.97%,494,24.20%,2041,0.35,1468,71.93%,447,21.90%,110,5.39%,16,0.78%,129,94,72.87%,30,23.26%,5,3.88%,2041,1352,66.24%,152,7.45%,180,8.82%,0,0.00%,357,17.49%,0,0.00%
臺北市,大安區,龍陣里,1205,3.07,340,28.22%,239,19.83%,205,17.01%,173,14.36%,111,9.21%,137,11.37%,1205,1.22,978,81.16%,194,16.10%,27,2.24%,5,0.41%,0,0.00%,1,0.08%,1473,57.03,27,1.83%,105,7.13%,218,14.80%,326,22.13%,358,24.30%,439,29.80%,1473,0.46,953,64.70%,371,25.19%,140,9.50%,9,0.61%,122,86,70.49%,33,27.05%,3,2.46%,1473,998,67.75%,106,7.20%,121,8.21%,0,0.00%,248,16.84%,0,0.00%
臺北市,大安區,龍淵里,2340,4.4,351,15.00%,360,15.38%,362,15.47%,365,15.60%,238,10.17%,664,28.38%,2340,1.49,1506,64.36%,594,25.38%,181,7.74%,45,1.92%,12,0.51%,2,0.09%,3491,54.56,50,1.43%,228,6.53%,828,23.72%,845,24.21%,712,20.40%,828,23.72%,3489,0.38,2472,70.85%,728,20.87%,265,7.60%,24,0.69%,168,119,70.83%,47,27.98%,2,1.19%,3491,2558,73.27%,242,6.93%,304,8.71%,0,0.00%,387,11.09%,0,0.00%
臺北市,大安區,龍雲里,1500,3.39,332,22.13%,253,16.87%,285,19.00%,271,18.07%,143,9.53%,216,14.40%,1500,1.27,1176,78.40%,255,17.00%,61,4.07%,6,0.40%,1,0.07%,1,0.07%,1905,57.48,30,1.57%,116,6.09%,289,15.17%,441,23.15%,468,24.57%,561,29.45%,1904,0.47,1209,63.50%,509,26.73%,172,9.03%,14,0.74%,142,104,73.24%,32,22.54%,6,4.23%,1905,1256,65.93%,161,8.45%,203,10.66%,0,0.00%,285,14.96%,0,0.00%
臺北市,大安區,龍圖里,2246,3.14,616,27.43%,460,20.48%,399,17.76%,306,13.62%,168,7.48%,297,13.22%,2246,1.25,1813,80.72%,326,14.51%,86,3.83%,17,0.76%,2,0.09%,2,0.09%,2816,55.53,43,1.53%,252,8.95%,476,16.90%,629,22.34%,693,24.61%,723,25.67%,2815,0.41,1934,68.70%,636,22.59%,221,7.85%,24,0.85%,211,145,68.72%,56,26.54%,10,4.74%,2816,1822,64.70%,236,8.38%,254,9.02%,1,0.04%,503,17.86%,0,0.00%
臺北市,大安區,臨江里,1377,3.17,409,29.70%,258,18.74%,204,14.81%,193,14.02%,117,8.50%,196,14.23%,1377,1.28,1059,76.91%,265,19.24%,39,2.83%,12,0.87%,2,0.15%,0,0.00%,1765,55.25,34,1.93%,148,8.39%,332,18.81%,413,23.40%,383,21.70%,455,25.78%,1763,0.37,1219,69.14%,435,24.67%,104,5.90%,5,0.28%,128,97,75.78%,30,23.44%,1,0.78%,1765,1055,59.77%,201,11.39%,197,11.16%,0,0.00%,312,17.68%,0,0.00%
臺北市,文山區,木柵里,2919,3.16,781,26.76%,524,17.95%,509,17.44%,493,16.89%,258,8.84%,354,12.13%,2919,1.21,2406,82.43%,423,14.49%,75,2.57%,11,0.38%,3,0.10%,1,0.03%,3541,54.51,66,1.86%,298,8.42%,689,19.46%,927,26.18%,717,20.25%,844,23.84%,3542,0.38,2471,69.76%,791,22.33%,271,7.65%,9,0.25%,233,170,72.96%,57,24.46%,6,2.58%,3541,2333,65.89%,303,8.56%,365,10.31%,1,0.03%,539,15.22%,0,0.00%
臺北市,文山區,木新里,2721,3.87,693,25.47%,433,15.91%,466,17.13%,434,15.95%,256,9.41%,439,16.13%,2721,1.6,2154,79.16%,435,15.99%,113,4.15%,14,0.51%,3,0.11%,2,0.07%,4364,54.48,69,1.58%,354,8.11%,753,17.25%,1193,27.34%,1132,25.94%,863,19.78%,4362,0.3,3275,75.08%,877,20.11%,203,4.65%,7,0.16%,171,128,74.85%,38,22.22%,5,2.92%,4364,2361,54.10%,740,16.96%,362,8.30%,0,0.00%,901,20.65%,0,0.00%
臺北市,文山區,老泉里,164,6.05,28,17.07%,16,9.76%,15,9.15%,18,10.98%,17,10.37%,70,42.68%,164,2.18,80,48.78%,32,19.51%,31,18.90%,12,7.32%,2,1.22%,7,4.27%,358,54.89,1,0.28%,38,10.61%,66,18.44%,73,20.39%,93,25.98%,87,24.30%,358,0.35,248,69.27%,95,26.54%,15,4.19%,0,0.00%,10,10,100.00%,0,0.00%,0,0.00%,358,235,65.64%,38,10.61%,47,13.13%,0,0.00%,38,10.61%,0,0.00%
臺北市,文山區,忠順里,1309,3.17,342,26.13%,233,17.80%,274,20.93%,206,15.74%,100,7.64%,154,11.76%,1309,1.29,1066,81.44%,213,16.27%,24,1.83%,5,0.38%,0,0.00%,1,0.08%,1693,55.42,28,1.65%,136,8.03%,299,17.66%,456,26.93%,371,21.91%,403,23.80%,1693,0.37,1189,70.23%,395,23.33%,104,6.14%,5,0.30%,85,65,76.47%,20,23.53%,0,0.00%,1693,1087,64.21%,157,9.27%,186,10.99%,0,0.00%,263,15.53%,0,0.00%
臺北市,文山區,明義里,1394,3.22,267,19.15%,245,17.58%,324,23.24%,284,20.37%,149,10.69%,125,8.97%,1394,1.16,1197,85.87%,172,12.34%,22,1.58%,3,0.22%,0,0.00%,0,0.00%,1618,54.05,30,1.85%,121,7.48%,338,20.89%,468,28.92%,330,20.40%,331,20.46%,1619,0.3,1196,73.87%,358,22.11%,62,3.83%,3,0.19%,110,82,74.55%,26,23.64%,2,1.82%,1618,808,49.94%,322,19.90%,194,11.99%,0,0.00%,294,18.17%,0,0.00%
臺北市,文山區,明興里,2307,3.12,606,26.27%,408,17.69%,434,18.81%,390,16.91%,197,8.54%,272,11.79%,2307,1.2,1920,83.22%,334,14.48%,44,1.91%,3,0.13%,5,0.22%,1,0.04%,2771,53.23,51,1.84%,248,8.95%,544,19.63%,819,29.56%,602,21.73%,507,18.30%,2770,0.29,2122,76.61%,510,18.41%,134,4.84%,4,0.14%,135,99,73.33%,35,25.93%,1,0.74%,2771,1769,63.84%,291,10.50%,255,9.20%,0,0.00%,456,16.46%,0,0.00%
臺北市,文山區,指南里,1191,3.34,372,31.23%,229,19.23%,185,15.53%,147,12.34%,75,6.30%,183,15.37%,1191,1.41,915,76.83%,174,14.61%,53,4.45%,24,2.02%,13,1.09%,12,1.01%,1676,53.3,30,1.79%,167,9.96%,318,18.97%,485,28.94%,341,20.35%,335,19.99%,1676,0.29,1262,75.30%,350,20.88%,61,3.64%,3,0.18%,73,58,79.45%,14,19.18%,1,1.37%,1676,1066,63.60%,173,10.32%,144,8.59%,0,0.00%,293,17.48%,0,0.00%
臺北市,文山區,政大里,2412,3.3,527,21.85%,434,17.99%,479,19.86%,505,20.94%,191,7.92%,276,11.44%,2412,1.21,2042,84.66%,288,11.94%,65,2.69%,9,0.37%,5,0.21%,3,0.12%,2921,49.52,56,1.92%,258,8.83%,881,30.16%,934,31.98%,473,16.19%,319,10.92%,2919,0.21,2421,82.94%,405,13.87%,85,2.91%,8,0.27%,79,64,81.01%,14,17.72%,1,1.27%,2921,2114,72.37%,260,8.90%,138,4.72%,0,0.00%,409,14.00%,0,0.00%
臺北市,文山區,博嘉里,1652,3.56,392,23.73%,275,16.65%,310,18.77%,268,16.22%,145,8.78%,262,15.86%,1652,1.33,1304,78.93%,236,14.29%,77,4.66%,21,1.27%,8,0.48%,6,0.36%,2193,54.56,34,1.55%,186,8.48%,409,18.65%,566,25.81%,515,23.48%,483,22.02%,2192,0.34,1591,72.58%,463,21.12%,127,5.79%,11,0.50%,107,81,75.70%,23,21.50%,3,2.80%,2193,1413,64.43%,250,11.40%,216,9.85%,0,0.00%,314,14.32%,0,0.00%
臺北市,文山區,景仁里,1421,3.59,338,23.79%,224,15.76%,240,16.89%,213,14.99%,137,9.64%,269,18.93%,1421,1.34,1043,73.40%,289,20.34%,72,5.07%,14,0.99%,3,0.21%,0,0.00%,1907,54.05,35,1.84%,167,8.76%,403,21.13%,463,24.28%,428,22.44%,411,21.55%,1908,0.34,1396,73.17%,393,20.60%,109,5.71%,10,0.52%,94,80,85.11%,11,11.70%,3,3.19%,1907,1271,66.65%,172,9.02%,169,8.86%,0,0.00%,295,15.47%,0,0.00%
臺北市,文山區,景行里,2236,3.38,721,32.25%,333,14.89%,342,15.30%,273,12.21%,172,7.69%,395,17.67%,2236,1.36,1638,73.26%,439,19.63%,122,5.46%,27,1.21%,9,0.40%,1,0.04%,3042,51.96,67,2.20%,296,9.73%,788,25.90%,754,24.79%,587,19.30%,550,18.08%,3042,0.27,2362,77.65%,542,17.82%,128,4.21%,10,0.33%,159,132,83.02%,24,15.09%,3,1.89%,3042,1871,61.51%,301,9.89%,265,8.71%,0,0.00%,605,19.89%,0,0.00%
臺北市,文山區,景東里,2179,3.55,511,23.45%,356,16.34%,388,17.81%,335,15.37%,222,10.19%,367,16.84%,2179,1.33,1608,73.80%,452,20.74%,99,4.54%,17,0.78%,2,0.09%,1,0.05%,2894,52.67,46,1.59%,252,8.71%,667,23.05%,792,27.37%,614,21.22%,523,18.07%,2894,0.28,2220,76.71%,535,18.49%,132,4.56%,7,0.24%,129,106,82.17%,21,16.28%,2,1.55%,2894,1866,64.48%,302,10.44%,251,8.67%,1,0.03%,474,16.38%,0,0.00%
臺北市,文山區,景美里,1528,3.62,365,23.89%,251,16.43%,251,16.43%,231,15.12%,126,8.25%,304,19.90%,1528,1.35,1123,73.49%,305,19.96%,83,5.43%,14,0.92%,1,0.07%,2,0.13%,2059,54.96,33,1.60%,157,7.63%,455,22.10%,443,21.52%,454,22.05%,517,25.11%,2059,0.39,1434,69.65%,465,22.58%,148,7.19%,12,0.58%,138,104,75.36%,30,21.74%,4,2.90%,2059,1402,68.09%,156,7.58%,180,8.74%,0,0.00%,321,15.59%,0,0.00%
臺北市,文山區,景華里,1666,3.75,364,21.85%,244,14.65%,293,17.59%,261,15.67%,171,10.26%,333,19.99%,1666,1.37,1194,71.67%,356,21.37%,94,5.64%,20,1.20%,1,0.06%,1,0.06%,2279,54.85,32,1.40%,170,7.46%,497,21.81%,515,22.60%,520,22.82%,545,23.91%,2278,0.37,1604,70.41%,507,22.26%,159,6.98%,8,0.35%,113,85,75.22%,25,22.12%,3,2.65%,2279,1527,67.00%,200,8.78%,226,9.92%,0,0.00%,326,14.30%,0,0.00%
臺北市,文山區,景慶里,1798,3.93,325,18.08%,259,14.40%,313,17.41%,303,16.85%,202,11.23%,396,22.02%,1798,1.41,1230,68.41%,436,24.25%,102,5.67%,26,1.45%,4,0.22%,0,0.00%,2531,55.25,41,1.62%,194,7.66%,468,18.49%,611,24.14%,602,23.79%,615,24.30%,2532,0.37,1788,70.62%,569,22.47%,168,6.64%,7,0.28%,116,86,74.14%,27,23.28%,3,2.59%,2531,1652,65.27%,240,9.48%,264,10.43%,0,0.00%,375,14.82%,0,0.00%
臺北市,文山區,華興里,2857,3.25,695,24.33%,541,18.94%,534,18.69%,460,16.10%,261,9.14%,366,12.81%,2857,1.23,2343,82.01%,408,14.28%,84,2.94%,12,0.42%,8,0.28%,2,0.07%,3511,53.24,57,1.62%,352,10.03%,762,21.70%,893,25.43%,709,20.19%,738,21.02%,3509,0.34,2557,72.87%,729,20.78%,213,6.07%,10,0.28%,201,145,72.14%,50,24.88%,6,2.99%,3511,2288,65.17%,342,9.74%,321,9.14%,0,0.00%,560,15.95%,0,0.00%
臺北市,文山區,順興里,2230,3.62,467,20.94%,352,15.78%,385,17.26%,388,17.40%,239,10.72%,399,17.89%,2230,1.29,1705,76.46%,423,18.97%,91,4.08%,11,0.49%,0,0.00%,0,0.00%,2868,53.24,43,1.50%,265,9.24%,617,21.51%,731,25.49%,680,23.71%,532,18.55%,2868,0.29,2169,75.63%,565,19.70%,127,4.43%,7,0.24%,116,92,79.31%,22,18.97%,2,1.72%,2868,1853,64.61%,323,11.26%,288,10.04%,0,0.00%,404,14.09%,0,0.00%
臺北市,文山區,萬年里,1822,3.1,514,28.21%,346,18.99%,319,17.51%,286,15.70%,143,7.85%,214,11.75%,1822,1.24,1473,80.85%,279,15.31%,57,3.13%,10,0.55%,2,0.11%,1,0.05%,2261,56.06,45,1.99%,198,8.76%,359,15.88%,498,22.03%,558,24.68%,603,26.67%,2260,0.4,1551,68.63%,530,23.45%,171,7.57%,8,0.35%,183,133,72.68%,48,26.23%,2,1.09%,2261,1433,63.38%,211,9.33%,235,10.39%,0,0.00%,382,16.90%,0,0.00%
臺北市,文山區,萬有里,1694,3.45,394,23.26%,282,16.65%,305,18.00%,284,16.77%,166,9.80%,263,15.53%,1694,1.28,1304,76.98%,321,18.95%,57,3.36%,9,0.53%,3,0.18%,0,0.00%,2168,54.07,39,1.80%,188,8.67%,448,20.66%,516,23.80%,502,23.15%,475,21.91%,2168,0.34,1577,72.74%,463,21.36%,120,5.54%,8,0.37%,128,95,74.22%,30,23.44%,3,2.34%,2168,1500,69.19%,182,8.39%,178,8.21%,0,0.00%,308,14.21%,0,0.00%
臺北市,文山區,萬和里,1145,2.97,336,29.34%,243,21.22%,170,14.85%,164,14.32%,107,9.34%,125,10.92%,1145,1.24,921,80.44%,178,15.55%,42,3.67%,3,0.26%,1,0.09%,0,0.00%,1420,57.75,28,1.97%,128,9.01%,229,16.13%,310,21.83%,251,17.68%,474,33.38%,1420,0.5,863,60.77%,412,29.01%,140,9.86%,5,0.35%,148,104,70.27%,44,29.73%,0,0.00%,1420,813,57.25%,124,8.73%,231,16.27%,0,0.00%,252,17.75%,0,0.00%
臺北市,文山區,萬芳里,2618,3.2,610,23.30%,475,18.14%,526,20.09%,450,17.19%,249,9.51%,308,11.76%,2618,1.2,2176,83.12%,368,14.06%,63,2.41%,11,0.42%,0,0.00%,0,0.00%,3144,53.26,44,1.40%,305,9.70%,631,20.07%,823,26.18%,817,25.99%,524,16.67%,3145,0.28,2418,76.88%,583,18.54%,140,4.45%,4,0.13%,124,92,74.19%,28,22.58%,4,3.23%,3144,1929,61.35%,452,14.38%,258,8.21%,0,0.00%,505,16.06%,0,0.00%
臺北市,文山區,萬美里,2394,3.17,510,21.30%,512,21.39%,459,19.17%,431,18.00%,211,8.81%,271,11.32%,2394,1.19,2013,84.09%,315,13.16%,59,2.46%,5,0.21%,2,0.08%,0,0.00%,2850,53.91,42,1.47%,214,7.51%,517,18.14%,799,28.04%,764,26.81%,514,18.04%,2848,0.32,2120,74.44%,567,19.91%,150,5.27%,11,0.39%,110,79,71.82%,29,26.36%,2,1.82%,2850,1772,62.18%,406,14.25%,204,7.16%,0,0.00%,468,16.42%,0,0.00%
臺北市,文山區,萬盛里,1627,3.02,470,28.89%,333,20.47%,258,15.86%,249,15.30%,147,9.04%,170,10.45%,1627,1.25,1290,79.29%,278,17.09%,51,3.13%,6,0.37%,2,0.12%,0,0.00%,2034,55.56,49,2.41%,184,9.05%,364,17.90%,416,20.45%,500,24.58%,521,25.61%,2032,0.39,1386,68.21%,514,25.30%,124,6.10%,8,0.39%,158,124,78.48%,31,19.62%,3,1.90%,2034,1253,61.60%,189,9.29%,218,10.72%,0,0.00%,374,18.39%,0,0.00%
臺北市,文山區,萬祥里,1471,3.32,376,25.56%,271,18.42%,231,15.70%,225,15.30%,155,10.54%,213,14.48%,1471,1.3,1127,76.61%,271,18.42%,59,4.01%,12,0.82%,1,0.07%,1,0.07%,1906,54.92,29,1.52%,188,9.86%,345,18.10%,438,22.98%,452,23.71%,454,23.82%,1905,0.36,1338,70.24%,460,24.15%,97,5.09%,10,0.52%,125,96,76.80%,24,19.20%,5,4.00%,1906,1231,64.59%,167,8.76%,215,11.28%,1,0.05%,292,15.32%,0,0.00%
臺北市,文山區,萬隆里,2241,3.43,518,23.11%,394,17.58%,382,17.05%,376,16.78%,223,9.95%,348,15.53%,2241,1.3,1689,75.37%,453,20.21%,83,3.70%,15,0.67%,1,0.04%,0,0.00%,2909,54.27,52,1.79%,241,8.28%,578,19.87%,720,24.75%,703,24.17%,615,21.14%,2908,0.34,2140,73.59%,575,19.77%,182,6.26%,11,0.38%,170,122,71.76%,47,27.65%,1,0.59%,2909,1915,65.83%,257,8.83%,272,9.35%,0,0.00%,465,15.98%,0,0.00%
臺北市,文山區,萬興里,2609,3.42,603,23.11%,436,16.71%,474,18.17%,484,18.55%,229,8.78%,383,14.68%,2609,1.24,2115,81.07%,390,14.95%,79,3.03%,16,0.61%,5,0.19%,4,0.15%,3247,53.29,71,2.19%,270,8.32%,656,20.20%,911,28.06%,715,22.02%,624,19.22%,3246,0.31,2436,75.05%,631,19.44%,171,5.27%,8,0.25%,182,137,75.27%,40,21.98%,5,2.75%,3247,2223,68.46%,292,8.99%,259,7.98%,0,0.00%,473,14.57%,0,0.00%
臺北市,文山區,試院里,2234,3.26,546,24.44%,410,18.35%,408,18.26%,374,16.74%,210,9.40%,286,12.80%,2234,1.25,1789,80.08%,349,15.62%,83,3.72%,10,0.45%,3,0.13%,0,0.00%,2791,53.9,52,1.86%,252,9.03%,551,19.74%,720,25.80%,637,22.82%,579,20.75%,2790,0.33,2053,73.58%,578,20.72%,149,5.34%,10,0.36%,152,121,79.61%,26,17.11%,5,3.29%,2791,1825,65.39%,254,9.10%,267,9.57%,0,0.00%,445,15.94%,0,0.00%
