"統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","有偶人數","有偶比例","離婚人數","離婚比例","未婚比例","每戶平均用電度數","每人平均用電度數"
10309,"臺北市","大同區大有里",2265938,4475,0.0673,0.2965,0.6362,1715,1721888,606,826,1915,5186,0.5129,0.4871,0.2059,0.302,0.359,0.1331,11,6,5,7,3,1221,"63.20%",196,"10.14%","15.79%",1183.26,436.93
10309,"臺北市","大同區光能里",2003780,4634,0.076,0.2687,0.6554,1644,1528727,618,771,2054,5544,0.5157,0.4843,0.2323,0.2837,0.3564,0.1277,6,2,4,9,1,1284,"63.50%",194,"9.59%","17.11%",975.55,361.43
10309,"臺北市","大同區國慶里",2157043,3951,0.0931,0.3141,0.5928,1476,1532891,690,963,1763,4492,0.5205,0.4795,0.187,0.3232,0.3713,0.1187,17,10,7,5,1,1152,"63.09%",151,"8.27%","18.78%",1223.51,480.2
10309,"臺北市","大同區國順里",986145,2745,0.0423,0.2011,0.7566,794,558208,528,517,1149,3114,0.4811,0.5186,0.1734,0.3022,0.3834,0.141,5,4,1,4,2,583,"51.10%",169,"14.81%","19.11%",858.26,316.68
10309,"臺北市","大同區建功里",2194651,4183,0.0755,0.2577,0.6667,1422,1377405,619,787,1986,4866,0.5183,0.4817,0.1921,0.2832,0.3859,0.1385,8,6,2,5,2,1167,"58.58%",241,"12.10%","19.48%",1105.06,451.02
10309,"臺北市","大同區建明里",2537536,3163,0.0904,0.3241,0.5855,1244,1419838,595,829,1490,3602,0.5105,0.4895,0.186,0.2929,0.3787,0.1424,13,6,7,5,0,895,"59.39%",200,"13.27%","17.92%",1703.04,704.48
10309,"臺北市","大同區建泰里",2112935,3390,0.0985,0.3142,0.5873,1326,1370783,680,872,1622,4045,0.5167,0.4833,0.224,0.3137,0.3372,0.1251,10,8,2,5,1,1001,"61.49%",149,"9.15%","19.90%",1302.67,522.36
10309,"臺北市","大同區景星里",1116202,2569,0.0642,0.2028,0.733,760,555214,568,586,1152,2917,0.495,0.5053,0.1714,0.3044,0.3668,0.157,4,1,3,4,2,589,"50.64%",180,"15.48%","21.50%",968.93,382.65
10309,"臺北市","大同區老師里",2136347,5497,0.0575,0.2478,0.6947,1778,1484812,600,680,2322,6290,0.4984,0.5014,0.199,0.3072,0.359,0.1348,19,11,8,6,2,1391,"60.16%",234,"10.12%","16.78%",920.05,339.64
10309,"臺北市","大同區鄰江里",2541128,5957,0.063,0.2542,0.6829,2001,1631385,576,670,2527,6636,0.4967,0.5033,0.1671,0.3113,0.3742,0.1474,16,9,7,9,4,1511,"59.00%",253,"9.88%","18.66%",1005.59,382.93
10309,"臺北市","大同區隆和里",1370073,2825,0.0697,0.2658,0.6644,933,868266,609,714,1202,3244,0.5105,0.4898,0.2109,0.2882,0.3446,0.1566,4,1,3,4,0,724,"60.43%",120,"10.02%","18.70%",1139.83,422.34
10309,"臺北市","大同區民權里",2866257,5803,0.0903,0.3097,0.6,2040,2359524,720,923,2616,7032,0.5191,0.4811,0.2463,0.2955,0.3555,0.1027,19,11,8,13,2,1633,"61.86%",276,"10.45%","19.32%",1095.66,407.6
10309,"臺北市","大同區南芳里",1764147,3621,0.0779,0.2803,0.6418,1282,1173931,621,765,1645,4260,0.5305,0.4695,0.2136,0.3019,0.3448,0.1399,7,0,7,5,4,967,"58.39%",205,"12.38%","18.42%",1072.43,414.12
10309,"臺北市","大同區蓬萊里",2174731,4472,0.0787,0.2849,0.6364,1661,1710542,634,831,2002,5121,0.5144,0.4856,0.1863,0.3046,0.3738,0.1353,9,1,8,9,1,1229,"60.01%",211,"10.30%","19.34%",1086.28,424.67
10309,"臺北市","大同區雙連里",3831085,8603,0.07,0.2607,0.6693,2968,2776696,635,784,3818,10438,0.5122,0.4878,0.2451,0.2823,0.3571,0.1156,24,8,16,16,3,2292,"60.06%",446,"11.69%","18.08%",1003.43,367.03
10309,"臺北市","大同區斯文里",2291030,4943,0.0688,0.2405,0.6907,1624,1491023,584,718,2254,5544,0.5018,0.4982,0.1687,0.3099,0.3855,0.1358,10,7,3,10,3,1293,"56.29%",323,"14.06%","18.37%",1016.43,413.24
10309,"臺北市","大同區星明里",3093767,5247,0.0934,0.3007,0.6059,1885,2085258,688,880,2562,6312,0.5298,0.4702,0.2348,0.3013,0.3577,0.1061,13,9,4,10,0,1566,"60.30%",326,"12.55%","20.02%",1207.56,490.14
10309,"臺北市","大同區延平里",1843595,3763,0.0704,0.2851,0.6444,1286,1588931,602,793,1811,4284,0.5229,0.4771,0.1842,0.2988,0.3849,0.1321,12,9,3,11,3,955,"52.44%",263,"14.44%","22.57%",1018,430.34
10309,"臺北市","大同區揚雅里",1413535,3982,0.0512,0.2288,0.72,1122,1143346,588,714,2188,4370,0.4549,0.5451,0.1375,0.2876,0.4151,0.16,10,6,4,8,2,991,"44.78%",408,"18.44%","26.75%",646.04,323.46
10309,"臺北市","大同區永樂里",3145323,4950,0.0949,0.3115,0.5935,1965,2944596,658,862,2250,5732,0.5028,0.4972,0.202,0.3022,0.3569,0.1389,15,5,10,11,2,1452,"64.62%",231,"10.28%","16.56%",1397.92,548.73
10309,"臺北市","大同區玉泉里",1614534,2788,0.0836,0.3228,0.5936,1104,1222315,668,804,1296,3252,0.5037,0.4963,0.2106,0.3087,0.3459,0.1347,8,2,6,5,2,817,"63.58%",124,"9.65%","16.73%",1245.78,496.47
10309,"臺北市","大同區至聖里",3755524,7322,0.0862,0.283,0.6308,2653,2515768,619,762,3260,8260,0.5215,0.4785,0.1774,0.3131,0.3655,0.1442,16,9,7,10,4,1949,"58.72%",370,"11.15%","18.47%",1152,454.66
10309,"臺北市","大同區重慶里",2732269,6246,0.0997,0.3026,0.5977,2213,2368670,689,887,2666,7312,0.5216,0.4784,0.2175,0.3014,0.3652,0.1157,19,15,4,8,3,1690,"65.10%",247,"9.51%","16.29%",1024.86,373.67
10309,"臺北市","南港區百福里",1815447,4845,0.078,0.2702,0.6518,1734,1457138,615,679,2102,5576,0.5143,0.4857,0.1994,0.335,0.3565,0.1087,12,5,7,9,0,1307,"62.12%",268,"12.74%","15.21%",863.68,325.58
10309,"臺北市","南港區成福里",2589520,6862,0.0839,0.3038,0.6122,2488,2315336,660,780,2865,7888,0.5169,0.4833,0.1935,0.3325,0.3621,0.1121,23,14,9,12,3,1843,"63.36%",301,"10.35%","15.88%",903.85,328.29
10309,"臺北市","南港區東明里",2092177,4273,0.125,0.3218,0.5532,1770,2027437,753,980,1898,4928,0.5083,0.4915,0.205,0.3068,0.3718,0.1165,6,3,3,12,3,1278,"67.51%",169,"8.93%","14.84%",1102.31,424.55
10309,"臺北市","南港區東新里",2598124,6579,0.0681,0.2674,0.6645,2375,2204844,643,785,2752,7644,0.5094,0.4906,0.216,0.3257,0.3545,0.1039,22,11,11,9,5,1768,"63.97%",311,"11.25%","14.33%",944.09,339.89
10309,"臺北市","南港區合成里",2943532,6312,0.0903,0.301,0.6087,2338,2796422,685,874,2789,7178,0.516,0.484,0.1851,0.3139,0.3722,0.1287,15,10,5,7,5,1810,"64.12%",274,"9.71%","16.19%",1055.41,410.08
10309,"臺北市","南港區鴻福里",1738565,4247,0.1005,0.3087,0.5908,1577,1619146,692,854,1746,4831,0.5241,0.4761,0.189,0.3237,0.3656,0.1217,11,3,8,3,1,1160,"66.06%",160,"9.11%","14.41%",995.74,359.88
10309,"臺北市","南港區九如里",1844250,5809,0.084,0.2741,0.6419,1977,1748932,635,773,2483,6723,0.5054,0.4946,0.2035,0.3058,0.3649,0.1258,12,8,4,9,5,1555,"62.45%",270,"10.84%","14.26%",742.75,274.32
10309,"臺北市","南港區舊莊里",2180519,8418,0.063,0.2444,0.6927,2735,2213125,603,648,3516,9812,0.5067,0.4933,0.2182,0.3343,0.3437,0.104,24,9,15,15,2,2175,"61.74%",415,"11.78%","14.90%",620.17,222.23
10309,"臺北市","南港區聯成里",1978536,4740,0.0793,0.3036,0.6171,1752,1587355,653,775,2006,5420,0.5144,0.4856,0.1967,0.3077,0.3664,0.1292,9,5,4,6,3,1289,"64.58%",181,"9.07%","15.33%",986.31,365.04
10309,"臺北市","南港區南港里",3981568,5762,0.0706,0.2753,0.6541,1957,1789290,635,765,2761,6716,0.4894,0.5107,0.2085,0.2966,0.3809,0.1141,10,6,4,11,0,1523,"56.32%",394,"14.57%","19.19%",1442.07,592.85
10309,"臺北市","南港區仁福里",1894869,5158,0.0917,0.2959,0.6124,1778,2072675,689,884,2282,5962,0.5062,0.4938,0.2097,0.289,0.3979,0.1037,15,7,8,6,0,1387,"60.73%",319,"13.97%","15.59%",830.35,317.82
10309,"臺北市","南港區三重里",3092395,5447,0.1496,0.3354,0.515,1842,2621566,828,1217,2932,6484,0.5168,0.4832,0.2275,0.3387,0.3544,0.0796,11,4,7,7,4,2003,"62.59%",293,"9.16%","22.31%",1054.7,476.93
10309,"臺北市","南港區萬福里",1810563,3873,0.0999,0.3137,0.5864,1458,1452716,671,830,1658,4344,0.5233,0.4765,0.1782,0.3094,0.3808,0.1312,9,7,2,7,2,1069,"64.44%",149,"8.98%","14.53%",1092.02,416.8
10309,"臺北市","南港區西新里",1810488,4340,0.0668,0.2742,0.659,1606,1330592,586,676,1844,5058,0.5049,0.4951,0.2155,0.3408,0.3377,0.106,16,6,10,10,1,1167,"62.11%",196,"10.43%","17.67%",981.83,357.95
10309,"臺北市","南港區新富里",1185031,3649,0.0734,0.2754,0.6511,1248,1082394,635,686,1557,4230,0.5078,0.4922,0.2132,0.3196,0.3461,0.121,8,5,3,5,2,980,"62.74%",168,"10.76%","14.92%",761.1,280.15
10309,"臺北市","南港區新光里",1452398,3500,0.0863,0.2943,0.6194,1288,1373844,617,748,1501,4008,0.5235,0.4765,0.1936,0.3283,0.3603,0.1178,10,7,3,5,1,911,"61.14%",167,"11.21%","16.24%",967.62,362.37
10309,"臺北市","南港區玉成里",2169757,4489,0.0717,0.2787,0.6496,1612,1494598,671,804,1998,5208,0.5146,0.4856,0.2055,0.322,0.3587,0.1141,12,6,6,6,0,1221,"60.42%",221,"10.94%","18.01%",1085.96,416.62
10309,"臺北市","南港區中南里",972229,3456,0.0486,0.2399,0.7115,1175,907052,573,622,1492,4018,0.5027,0.4973,0.2106,0.3166,0.3609,0.112,6,5,1,6,1,923,"61.86%",170,"11.39%","14.68%",651.63,241.97
10309,"臺北市","南港區中研里",2267741,8243,0.1313,0.3135,0.5553,3047,3183629,704,883,3385,9511,0.5115,0.4885,0.2095,0.3212,0.3585,0.1108,26,8,18,11,5,2329,"67.00%",333,"9.58%","12.97%",669.94,238.43
10309,"臺北市","南港區重陽里",2662946,4408,0.1672,0.3627,0.4701,1527,2662941,1146,1593,2215,5293,0.5192,0.4806,0.2409,0.3423,0.3473,0.0693,18,10,8,5,1,1521,"66.97%",230,"10.13%","18.23%",1202.23,503.11
10309,"臺北市","內湖區安湖里",2118294,6938,0.0892,0.3337,0.5771,2449,2840386,762,1016,2725,8440,0.5225,0.4775,0.2732,0.3062,0.3578,0.0629,11,4,7,6,3,2005,"73.85%",255,"9.39%","11.09%",777.36,250.98
10309,"臺北市","內湖區安泰里",1466962,4948,0.0675,0.2937,0.6388,1717,1571672,642,776,2104,5825,0.519,0.481,0.2259,0.3518,0.3526,0.0697,15,8,7,10,3,1382,"65.84%",266,"12.67%","14.63%",697.23,251.84
10309,"臺北市","內湖區寶湖里",4537211,7033,0.1793,0.3994,0.4213,2729,5519458,1183,1909,3510,8440,0.5182,0.4818,0.2355,0.3282,0.3656,0.0707,33,11,22,15,5,2475,"69.04%",331,"9.23%","17.71%",1292.65,537.58
10309,"臺北市","內湖區碧山里",2127336,6389,0.0895,0.317,0.5935,2265,2513053,699,921,2664,7383,0.5128,0.4872,0.2145,0.3038,0.3898,0.0918,14,7,7,12,1,1708,"64.45%",276,"10.42%","15.85%",798.55,288.14
10309,"臺北市","內湖區大湖里",2498037,5008,0.1286,0.3946,0.4768,2043,3810918,945,1296,2156,5695,0.5303,0.4697,0.2102,0.3048,0.4004,0.0846,12,7,5,13,2,1459,"67.11%",194,"8.92%","18.31%",1158.64,438.64
10309,"臺北市","內湖區東湖里",2260918,7484,0.0696,0.2909,0.6395,2715,2517670,663,804,3095,8867,0.5186,0.4816,0.2482,0.3256,0.3647,0.0615,12,9,3,12,3,2078,"66.62%",366,"11.73%","14.49%",730.51,254.98
10309,"臺北市","內湖區港都里",2310682,4964,0.113,0.3437,0.5433,1910,2254003,711,1006,2108,5927,0.5271,0.4731,0.2403,0.3077,0.3665,0.0857,10,3,7,7,0,1456,"68.55%",214,"10.08%","13.09%",1096.15,389.86
10309,"臺北市","內湖區港富里",3752468,8587,0.1018,0.3292,0.569,3056,3532047,708,1009,3478,10068,0.5205,0.4795,0.2277,0.2977,0.3766,0.098,17,10,7,18,5,2395,"68.39%",336,"9.59%","12.65%",1078.92,372.71
10309,"臺北市","內湖區港華里",3240321,7937,0.1105,0.3574,0.5321,3037,3466261,714,969,3242,9528,0.5227,0.4772,0.2378,0.3163,0.3716,0.0742,23,11,12,9,0,2270,"69.48%",317,"9.70%","13.01%",999.48,340.08
10309,"臺北市","內湖區港墘里",3487142,5369,0.111,0.3559,0.5331,2104,2491173,775,1075,2320,6366,0.5276,0.4725,0.2337,0.2975,0.3814,0.0873,11,3,8,7,1,1626,"69.04%",215,"9.13%","14.61%",1503.08,547.78
10309,"臺北市","內湖區湖濱里",3786753,7388,0.1283,0.382,0.4897,2826,4120929,842,1263,3158,8540,0.526,0.474,0.211,0.2761,0.3979,0.115,11,6,5,12,6,2183,"68.50%",300,"9.41%","13.90%",1199.1,443.41
10309,"臺北市","內湖區湖興里",3207137,7782,0.0944,0.309,0.5965,2759,3183250,762,954,3872,8782,0.4967,0.5033,0.1806,0.3128,0.4127,0.0939,19,8,11,6,5,2089,"52.54%",735,"18.49%","22.61%",828.29,365.19
10309,"臺北市","內湖區湖元里",4677211,5068,0.1075,0.3471,0.5454,2039,2412723,718,968,2092,5807,0.5139,0.4863,0.1973,0.3413,0.3744,0.0871,4,2,2,10,3,1438,"68.31%",180,"8.55%","17.20%",2235.76,805.44
10309,"臺北市","內湖區葫洲里",2221351,6186,0.1261,0.378,0.496,2657,4058886,992,1406,2692,7793,0.5261,0.4739,0.3051,0.2684,0.3642,0.0621,22,10,12,8,2,1968,"72.59%",263,"9.70%","12.69%",825.17,285.04
10309,"臺北市","內湖區金湖里",4721539,8251,0.1577,0.4116,0.4307,3235,7463148,1273,2070,3817,10368,0.5357,0.4643,0.3003,0.234,0.3939,0.0718,18,8,10,8,2,2852,"73.52%",313,"8.07%","13.71%",1236.98,455.4
10309,"臺北市","內湖區金龍里",1895469,5002,0.083,0.3179,0.5992,1816,1694382,671,784,2052,5640,0.5067,0.4933,0.1819,0.3332,0.383,0.102,11,5,6,7,1,1318,"64.54%",218,"10.68%","14.45%",923.72,336.08
10309,"臺北市","內湖區金瑞里",1963803,6049,0.0992,0.327,0.5738,2277,2391507,689,865,2576,7026,0.5263,0.4737,0.2106,0.312,0.3897,0.0877,21,10,11,4,4,1698,"65.28%",288,"11.07%","15.15%",762.35,279.51
10309,"臺北市","內湖區康寧里",3271640,7727,0.1066,0.3467,0.5467,2755,3340251,841,1121,3120,9528,0.5197,0.4803,0.276,0.283,0.3672,0.0737,15,7,8,10,2,2262,"71.70%",336,"10.65%","12.08%",1048.6,343.37
10309,"臺北市","內湖區樂康里",2163326,7759,0.072,0.3091,0.6189,2746,2456604,677,740,3180,9291,0.5219,0.4781,0.2452,0.3464,0.3489,0.0596,26,17,9,14,1,2160,"68.14%",357,"11.26%","13.25%",680.29,232.84
10309,"臺北市","內湖區麗山里",2861064,5290,0.1091,0.3261,0.5648,1905,2219849,726,954,2273,6252,0.5206,0.4792,0.2322,0.3183,0.3648,0.0848,19,10,9,12,3,1501,"65.92%",241,"10.58%","15.24%",1258.72,457.62
10309,"臺北市","內湖區蘆洲里",372721,1137,0.0308,0.2058,0.7634,334,241717,564,507,482,1336,0.4716,0.5284,0.226,0.3398,0.3473,0.0861,3,2,1,2,0,303,"61.71%",77,"15.68%","13.85%",773.28,278.98
10309,"臺北市","內湖區明湖里",1586158,4735,0.0832,0.3293,0.5875,1577,1656352,730,898,1907,5841,0.5239,0.4763,0.2808,0.3176,0.3439,0.0579,5,1,4,9,2,1415,"73.28%",183,"9.48%","10.41%",831.76,271.56
10309,"臺北市","內湖區南湖里",1439869,4692,0.1503,0.3824,0.4674,1650,2700206,1114,1582,2139,5964,0.5391,0.4609,0.3199,0.2545,0.3632,0.0624,10,2,8,5,2,1610,"73.62%",206,"9.42%","13.63%",673.15,241.43
10309,"臺北市","內湖區內溝里",1320801,4362,0.0876,0.3028,0.6096,1508,1525532,721,881,1828,5075,0.509,0.491,0.224,0.3346,0.3659,0.0755,14,6,8,6,1,1208,"65.72%",217,"11.81%","15.45%",722.54,260.26
10309,"臺北市","內湖區內湖里",2582766,5429,0.1135,0.3351,0.5515,2162,2448503,748,995,2494,6062,0.5426,0.4576,0.1851,0.3016,0.4104,0.1029,14,8,6,7,1,1530,"60.76%",276,"10.96%","20.10%",1035.59,426.06
10309,"臺北市","內湖區清白里",3383461,7429,0.1415,0.3859,0.4726,3007,4523727,927,1426,3592,8616,0.5419,0.4581,0.217,0.2911,0.4111,0.0808,14,6,8,12,3,2302,"63.16%",359,"9.85%","21.10%",941.94,392.7
10309,"臺北市","內湖區瑞光里",1878107,4262,0.1007,0.3505,0.5488,1560,1664052,727,921,1755,4812,0.5272,0.473,0.1746,0.3167,0.4046,0.1039,10,3,7,9,2,1163,"65.67%",175,"9.88%","14.23%",1070.15,390.3
10309,"臺北市","內湖區瑞陽里",3368957,7205,0.1094,0.3477,0.543,2628,3212373,773,1086,3164,8176,0.5248,0.4752,0.1981,0.2698,0.398,0.1342,20,12,8,10,2,2062,"65.54%",276,"8.77%","14.43%",1064.78,412.05
10309,"臺北市","內湖區石潭里",2405927,3213,0.1189,0.3237,0.5574,1144,1516335,795,1005,1762,3668,0.5218,0.4785,0.1936,0.3539,0.3511,0.1017,7,3,4,5,2,1057,"57.57%",170,"9.26%","26.31%",1365.45,655.92
10309,"臺北市","內湖區五分里",2792873,9348,0.0719,0.2731,0.655,3234,2971527,691,768,4032,11802,0.5184,0.4816,0.295,0.3172,0.321,0.0668,21,12,9,19,5,2757,"67.44%",467,"11.42%","14.19%",692.68,236.64
10309,"臺北市","內湖區西安里",2619856,6102,0.1201,0.3643,0.5156,2430,2679248,732,974,2556,6858,0.5203,0.4797,0.1799,0.3303,0.3991,0.0907,13,5,8,14,2,1725,"66.83%",245,"9.49%","16.00%",1024.98,382.01
10309,"臺北市","內湖區西湖里",4005783,6967,0.1003,0.3219,0.5777,2575,2542484,677,792,2843,7811,0.5193,0.4809,0.1764,0.3444,0.3823,0.0968,19,12,7,14,2,1819,"64.39%",273,"9.66%","15.79%",1409,512.84
10309,"臺北市","內湖區西康里",4962128,8505,0.1267,0.3544,0.5189,3292,4345994,792,1130,3732,9586,0.5222,0.4778,0.1911,0.3127,0.3985,0.0976,23,11,12,21,4,2436,"64.50%",396,"10.48%","17.26%",1329.62,517.64
10309,"臺北市","內湖區行善里",2844922,6019,0.0731,0.2706,0.6563,2169,1925575,638,761,2778,6834,0.5007,0.4993,0.1833,0.3295,0.386,0.1011,12,9,3,4,2,1747,"62.10%",336,"11.94%","17.77%",1024.09,416.29
10309,"臺北市","內湖區秀湖里",2141317,5728,0.1318,0.3813,0.4869,2270,3627537,883,1401,2410,6446,0.514,0.4859,0.198,0.2774,0.4133,0.1112,13,7,6,13,0,1692,"69.49%",212,"8.71%","14.54%",888.51,332.19
10309,"臺北市","內湖區週美里",3858821,6718,0.0996,0.3004,0.6,2407,3175241,717,1064,3206,7622,0.5101,0.4899,0.1814,0.3493,0.3666,0.1029,16,8,8,10,6,2128,"63.62%",334,"9.99%","18.71%",1203.62,506.27
10309,"臺北市","內湖區紫星里",2413518,7293,0.0924,0.3376,0.57,2698,2853423,690,869,2974,8271,0.5206,0.4793,0.1947,0.3239,0.3867,0.0948,17,10,7,11,1,1929,"64.32%",359,"11.97%","15.44%",811.54,291.8
10309,"臺北市","內湖區紫陽里",3355603,7411,0.1116,0.3767,0.5117,2846,3401428,786,1097,3134,8422,0.5204,0.4797,0.1982,0.3215,0.3968,0.0836,24,6,18,14,5,2128,"67.41%",315,"9.98%","16.00%",1070.71,398.43
10309,"臺北市","內湖區紫雲里",1683982,5281,0.0922,0.3105,0.5972,1773,1808830,712,939,2262,6156,0.5114,0.4886,0.2199,0.2888,0.3739,0.1173,12,8,4,4,1,1427,"62.42%",242,"10.59%","14.83%",744.47,273.55
10309,"臺北市","士林區百齡里",2473398,6526,0.0809,0.2876,0.6315,2377,2021969,643,700,2538,7700,0.5099,0.4901,0.2145,0.3339,0.3471,0.1044,11,8,3,10,0,1655,"64.95%",265,"10.40%","14.09%",974.55,321.22
10309,"臺北市","士林區承德里",3345607,5260,0.1034,0.3297,0.5669,2002,2276203,730,943,2397,6012,0.5341,0.4657,0.1885,0.3047,0.3782,0.1284,7,3,4,12,3,1479,"61.57%",243,"10.12%","19.86%",1395.75,556.49
10309,"臺北市","士林區翠山里",794695,2540,0.148,0.4091,0.4429,1043,1492128,803,1126,1176,2779,0.5189,0.4807,0.1393,0.2317,0.4304,0.1986,6,3,3,2,0,723,"60.71%",115,"9.66%","17.72%",675.76,285.96
10309,"臺北市","士林區德華里",2327704,5230,0.1023,0.3258,0.5719,1878,2009915,684,885,2246,5966,0.536,0.464,0.1934,0.3037,0.3704,0.1324,13,5,8,12,1,1388,"62.49%",260,"11.71%","15.13%",1036.38,390.16
10309,"臺北市","士林區德行里",2002822,3995,0.1024,0.3239,0.5737,1532,1591635,672,839,1868,4577,0.5335,0.4667,0.1875,0.3041,0.3754,0.1333,6,3,3,4,2,1121,"59.82%",210,"11.21%","19.21%",1072.17,437.58
10309,"臺北市","士林區東山里",2382203,4781,0.106,0.3229,0.571,1673,2601434,778,1136,1798,5508,0.5094,0.4906,0.2113,0.2765,0.3889,0.1233,2,1,1,11,1,1202,"66.56%",176,"9.75%","12.79%",1324.92,432.5
10309,"臺北市","士林區福安里",1459614,4379,0.0288,0.1765,0.7947,1107,790605,534,549,1806,4966,0.4609,0.5393,0.1907,0.319,0.3701,0.1202,5,2,3,4,4,1085,"59.75%",208,"11.45%","14.87%",808.2,293.92
10309,"臺北市","士林區福德里",2972519,5387,0.0986,0.2818,0.6196,1545,1789278,735,1093,2840,6040,0.4752,0.5248,0.1685,0.2452,0.4358,0.1503,10,3,7,4,1,1361,"47.21%",560,"19.42%","25.81%",1046.66,492.14
10309,"臺北市","士林區福華里",2372706,5943,0.055,0.2354,0.7096,1838,1466569,595,662,2614,6868,0.5166,0.4835,0.1966,0.3144,0.3649,0.1243,12,7,5,10,5,1401,"53.88%",400,"15.38%","18.04%",907.69,345.47
10309,"臺北市","士林區福佳里",3849083,7141,0.1137,0.3215,0.5648,2628,3234140,704,1011,3018,8305,0.5204,0.4795,0.2148,0.288,0.3571,0.14,16,12,4,16,2,1983,"66.12%",261,"8.70%","15.71%",1275.38,463.47
10309,"臺北市","士林區福林里",1651761,2833,0.1084,0.318,0.5736,971,1332138,678,933,1264,3243,0.5242,0.4761,0.1862,0.2769,0.3688,0.1684,3,1,2,4,0,758,"60.25%",93,"7.39%","19.48%",1306.77,509.33
10309,"臺北市","士林區福順里",2239408,4856,0.0638,0.2438,0.6923,1615,1320280,595,642,2062,5621,0.5017,0.4983,0.2053,0.3117,0.3565,0.1265,11,7,4,14,3,1223,"58.57%",272,"13.03%","17.05%",1086.04,398.4
10309,"臺北市","士林區福志里",3484024,6952,0.1355,0.3661,0.4984,2773,3892662,748,1058,2984,7926,0.5238,0.4762,0.1843,0.2735,0.3873,0.1549,14,9,5,7,3,1970,"65.60%",231,"7.69%","14.92%",1167.57,439.57
10309,"臺北市","士林區福中里",2685342,6213,0.0784,0.283,0.6387,2233,2134975,661,775,2597,7486,0.5206,0.4794,0.2344,0.3258,0.3444,0.0954,22,13,9,13,3,1680,"64.32%",266,"10.18%","16.12%",1034.02,358.72
10309,"臺北市","士林區富光里",2244676,5406,0.0492,0.2203,0.7305,1634,1241018,586,588,2123,6303,0.508,0.4921,0.2128,0.3141,0.3548,0.1184,13,8,5,12,2,1232,"57.01%",325,"15.04%","15.59%",1057.31,356.13
10309,"臺北市","士林區富洲里",1845268,5181,0.0361,0.1957,0.7682,1437,1021983,547,533,2256,5850,0.4697,0.5303,0.1803,0.3443,0.3576,0.1176,15,6,9,11,5,1462,"62.59%",238,"10.19%","15.11%",817.94,315.43
10309,"臺北市","士林區公館里",545397,1353,0.0525,0.1973,0.7502,378,666662,668,853,554,1499,0.4803,0.519,0.1641,0.2762,0.4003,0.1588,2,1,1,0,0,355,"65.50%",54,"9.96%","11.25%",984.47,363.84
10309,"臺北市","士林區後港里",3462992,7479,0.0845,0.2893,0.6262,2695,2672738,655,817,3065,8575,0.5061,0.4938,0.1941,0.3249,0.3652,0.1158,18,8,10,13,2,1984,"64.35%",328,"10.64%","15.57%",1129.85,403.85
10309,"臺北市","士林區葫東里",1619949,3729,0.0614,0.2682,0.6704,1193,966927,592,691,1568,4274,0.5075,0.4925,0.1972,0.3161,0.3697,0.117,7,4,3,7,1,950,"59.86%",196,"12.35%","17.58%",1033.13,379.02
10309,"臺北市","士林區葫蘆里",2892563,6926,0.065,0.2545,0.6805,2261,1880067,621,684,2751,8102,0.5157,0.4842,0.2145,0.3128,0.3495,0.1231,15,6,9,9,2,1736,"61.47%",312,"11.05%","15.05%",1051.46,357.02
10309,"臺北市","士林區菁山里",566314,1522,0.0381,0.2089,0.753,430,1470662,638,696,578,1698,0.4641,0.5359,0.1767,0.2939,0.3852,0.1437,3,0,3,2,1,385,"66.27%",58,"9.98%","10.33%",979.78,333.52
10309,"臺北市","士林區舊佳里",2596852,5601,0.1111,0.3167,0.5722,2112,2391373,644,941,2386,6364,0.5223,0.4777,0.1889,0.2819,0.3752,0.1538,10,3,7,7,4,1550,"64.02%",228,"9.42%","16.27%",1088.37,408.05
10309,"臺北市","士林區蘭興里",3036100,5985,0.1292,0.3596,0.5113,2300,3203202,832,1202,2476,6856,0.5268,0.4732,0.1973,0.291,0.3953,0.1164,13,5,8,8,1,1659,"67.36%",229,"9.30%","15.35%",1226.21,442.84
10309,"臺北市","士林區蘭雅里",4228268,8004,0.1208,0.3644,0.5147,3039,3954396,757,997,3292,9107,0.5279,0.4722,0.1899,0.3037,0.3848,0.1217,23,15,8,12,3,2185,"66.23%",281,"8.52%","15.85%",1284.41,464.29
10309,"臺北市","士林區臨溪里",2194774,2760,0.1101,0.3446,0.5453,1066,2342041,828,1314,1180,3056,0.5072,0.4928,0.159,0.2585,0.4025,0.1796,5,3,2,3,1,787,"66.53%",109,"9.21%","14.03%",1859.98,718.19
10309,"臺北市","士林區名山里",2900998,6539,0.1188,0.3605,0.5207,2588,3358696,790,1104,2670,7532,0.5364,0.4636,0.2011,0.2844,0.3874,0.1272,15,6,9,14,5,1769,"65.42%",260,"9.62%","14.94%",1086.52,385.16
10309,"臺北市","士林區明勝里",2137235,4568,0.0915,0.3087,0.5998,1676,1620874,650,850,1966,5246,0.5149,0.4851,0.1874,0.3107,0.3643,0.1376,9,4,5,7,2,1193,"61.15%",202,"10.35%","17.68%",1087.1,407.4
