"","統計年月","縣市","行政區域","售電量度數","教育程度總計","大學以上比例","大學比例","大學以下比例","納稅單位","綜合所得總額","綜合所得中位數","綜合所得IQR","戶數","總人數","女性比例","男性比例","少年人口比例","青年人口比例","壯年人口比例","老年人口比例","出生數","出生數.男","出生數.女","結婚對數","離婚對數","設有戶籍宅數","設有戶籍宅數之平均人口數","單身或頂客家庭","核心家庭","折衷或大家庭","總戶長數","戶長平均年齡","少年戶長數","青年戶長數","壯年戶長數","老年戶長數","每戶平均老年人口數","獨居老人宅數","一名老年人口宅數","二名以上老年人口宅數","有偶人數","離婚人數","未婚人數","便利商店數","每戶平均用電度數","每人平均用電度數","quanpower","每人平均用電金額","diff北投","diff大安","diff大同","diff南港","diff內湖","diff士林","diff松山","diff萬華","diff文山","diff信義","diff中山","diff中正","diff北市"
"456",10401,"臺北市","中正區忠勤里",1193258,6250,0.0517,0.2117,0.7366,1742,1239334,535,576,3046,6968,0.5195,0.4805,0.1623,0.2936,0.3886,0.1553,9,3,6,10,3,2344,2.96,1218,654,472,3048,56.48,46,735,1431,836,0.37,262,220,42,1543,499,579,0,391.75,171.25,8,856.25,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-590.22661241755,-562.378795909978
"457",10403,"臺北市","北投區八仙里",1117956,4988,0.091,0.3031,0.6059,1768,1860333,647,874,2108,5736,0.5126,0.4874,0.2022,0.3047,0.3808,0.1123,6,4,2,8,0,1519,3.77,610,463,446,2112,54.05,33,581,1065,433,0.32,95,73,22,1329,249,333,0,530.34,194.9,19,974.5,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-229.822067940365,-444.128795909978
"458",10403,"臺北市","北投區大同里",1235422,5492,0.0954,0.293,0.6116,1934,2110861,649,919,2352,6298,0.504,0.496,0.2061,0.3012,0.379,0.1137,7,3,4,8,3,1784,3.53,736,565,483,2375,54.25,52,636,1174,513,0.32,124,99,25,1477,258,404,0,525.26,196.16,20,980.8,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-580.843004739649,-437.828795909978
"459",10403,"臺北市","北投區大屯里",366303,1105,0.0588,0.2045,0.7367,346,498508,570,726,424,1246,0.4719,0.5281,0.1806,0.2953,0.3732,0.1509,1,1,0,3,1,287,4.38,123,67,97,429,58.14,5,74,218,132,0.47,38,30,8,280,46,55,0,863.92,293.98,62,1469.9,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,41.1387461065635,51.2712040900219
"460",10403,"臺北市","北投區稻香里",1071666,4719,0.0799,0.2823,0.6378,1579,1461138,629,756,2040,5308,0.4962,0.5038,0.1812,0.3161,0.3826,0.1202,8,3,5,4,0,1623,3.26,726,543,354,2043,54.19,37,604,952,450,0.33,106,89,17,1233,220,357,0,525.33,201.9,23,1009.5,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-184.800520333528,-409.128795909978
"461",10403,"臺北市","北投區東華里",883051,4005,0.1134,0.3144,0.5723,1455,1568597,688,934,1622,4764,0.5294,0.4704,0.2187,0.2846,0.3778,0.1188,9,7,2,8,3,1171,4.01,376,421,374,1604,55.71,18,394,832,360,0.36,68,44,24,1099,160,170,0,544.42,185.36,14,926.8,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-398.181467519037,-491.828795909978
"462",10403,"臺北市","北投區豐年里",694028,4097,0.0588,0.267,0.6742,1399,1152844,604,724,1708,4924,0.514,0.4858,0.2295,0.3199,0.3351,0.1154,11,6,5,3,1,1180,4.18,369,368,443,1712,53.64,25,554,747,386,0.35,59,40,19,1094,200,229,1,406.34,140.95,2,704.75,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-755.888366877358,-713.878795909978
"463",10403,"臺北市","北投區福興里",1293709,6316,0.1097,0.2989,0.5914,2293,2320753,684,920,2641,7608,0.5276,0.4724,0.2475,0.2971,0.3502,0.1052,18,9,9,10,2,1965,3.89,665,679,621,2692,53.8,37,838,1263,554,0.31,131,97,34,1827,259,339,1,489.86,170.05,8,850.25,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-607.471182494938,-568.378795909978
"464",10403,"臺北市","北投區關渡里",2295314,10264,0.0771,0.2823,0.6406,3421,3437669,641,795,4168,11845,0.5069,0.4931,0.1942,0.3211,0.3608,0.1239,24,18,6,17,3,3264,3.62,1331,1064,869,4169,53.17,49,1267,2123,730,0.36,163,117,46,2739,416,607,1,550.7,193.78,18,968.9,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-346.718261316872,-449.728795909978
"465",10403,"臺北市","北投區湖山里",624259,1662,0.0542,0.2383,0.7076,523,689767,614,755,715,1848,0.4794,0.5206,0.145,0.2641,0.3896,0.2013,4,2,2,1,0,477,3.84,225,106,146,712,61.27,10,108,309,285,0.53,76,61,15,410,77,101,1,873.09,337.8,74,1689,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,505.860328435609,270.371204090022
"466",10403,"臺北市","北投區湖田里",231929,936,0.0395,0.2041,0.7564,249,271870,589,718,395,1074,0.4553,0.5456,0.1397,0.2998,0.4097,0.1499,3,1,2,1,1,224,4.59,88,43,93,386,56.79,7,84,194,101,0.41,17,14,3,253,38,55,0,587.16,215.95,30,1079.75,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-369.037572624852,-338.878795909978
"467",10403,"臺北市","北投區吉利里",1056813,6103,0.1098,0.3215,0.5687,2216,2309619,721,950,2561,7622,0.5195,0.4805,0.2642,0.2839,0.3411,0.1107,11,7,4,7,1,1803,4.19,517,625,661,2551,53.75,35,809,1166,541,0.34,98,66,32,1733,250,309,0,412.66,138.65,2,693.25,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-1228.02299908253,-725.378795909978
"468",10403,"臺北市","北投區吉慶里",921524,4674,0.1085,0.3271,0.5644,1660,1685899,724,915,1967,5816,0.5279,0.4723,0.2608,0.2909,0.3391,0.1094,8,4,4,10,1,1419,4.05,454,457,508,1969,53.79,32,633,887,417,0.34,71,47,24,1372,188,244,2,468.49,158.45,5,792.25,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-654.22661241755,-626.378795909978
"469",10403,"臺北市","北投區建民里",908717,3916,0.1032,0.3274,0.5695,1331,1436550,692,943,1696,4482,0.5161,0.4839,0.1876,0.2865,0.3782,0.1477,4,1,3,4,2,1276,3.49,567,378,331,1696,56.53,20,399,817,460,0.41,122,95,27,1118,154,230,1,535.8,202.75,23,1013.75,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-190.572067940365,-404.878795909978
"470",10403,"臺北市","北投區開明里",1394979,6085,0.0999,0.3137,0.5864,2117,2570956,678,921,2569,6788,0.5218,0.4782,0.1781,0.2968,0.393,0.132,8,4,4,11,7,2084,3.27,876,726,482,2579,55.25,46,667,1254,612,0.36,177,143,34,1651,269,384,2,543,205.51,24,1027.55,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-534.093004739649,-391.078795909978
"471",10403,"臺北市","北投區立農里",1652377,8109,0.0968,0.3055,0.5977,2898,2844690,670,889,3376,9701,0.516,0.4841,0.2387,0.3109,0.3575,0.0929,17,10,7,10,1,2479,3.92,804,875,800,3403,52.93,59,1081,1673,590,0.28,111,88,23,2301,347,478,1,489.45,170.33,8,851.65,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-577.111253893436,-566.978795909978
"472",10403,"臺北市","北投區立賢里",1067971,4837,0.0947,0.3097,0.5956,1792,1687347,649,841,2071,6002,0.5278,0.4722,0.2466,0.3046,0.3479,0.1013,8,4,4,6,1,1476,4.01,457,513,506,2064,53.47,18,690,943,413,0.31,78,54,24,1387,206,281,0,515.68,177.94,11,889.7,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-304.600520333528,-528.928795909978
"473",10403,"臺北市","北投區林泉里",745951,3197,0.1004,0.2875,0.6121,1025,898033,639,770,1544,3578,0.5103,0.4899,0.1607,0.2862,0.4036,0.1498,4,3,1,7,2,1253,2.85,677,366,210,1550,54.84,31,428,721,370,0.36,136,109,27,826,249,315,0,483.13,208.48,26,1042.4,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-282.581467519037,-376.228795909978
"474",10403,"臺北市","北投區奇岩里",2185404,8879,0.094,0.3214,0.5845,3191,5872618,696,967,3536,9874,0.508,0.492,0.1866,0.3085,0.3833,0.1215,20,10,10,12,1,2889,3.46,1128,1002,759,3618,54.92,67,900,1862,789,0.35,190,155,35,2349,388,549,0,618.04,221.33,32,1106.65,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-353.988366877358,-311.978795909978
"475",10403,"臺北市","北投區清江里",1581233,8865,0.0596,0.2545,0.686,2570,2305736,621,727,4078,9806,0.4915,0.5086,0.1752,0.296,0.3989,0.1299,12,6,6,7,2,2424,4.08,967,786,671,4182,54.69,68,1107,2083,924,0.32,162,122,40,2119,742,887,2,387.75,161.25,5,806.25,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-651.471182494938,-612.378795909978
"476",10403,"臺北市","北投區泉源里",681532,2225,0.0553,0.2328,0.7119,658,664402,584,709,859,2494,0.4747,0.5253,0.1676,0.2919,0.3929,0.1484,4,4,0,2,2,557,4.41,237,130,190,847,57.82,11,156,440,240,0.44,51,43,8,499,96,131,0,793.4,273.27,54,1366.35,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,50.7317386831276,-52.2787959099783
"477",10403,"臺北市","北投區榮光里",1243142,6565,0.0922,0.2992,0.6087,2316,2265841,683,833,2801,8154,0.5235,0.4765,0.2671,0.2859,0.3364,0.1106,15,11,4,8,4,1999,4.08,653,643,703,2806,54.12,47,866,1246,647,0.34,118,87,31,1900,291,325,1,443.82,152.46,4,762.3,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-420.839671564391,-656.328795909978
"478",10403,"臺北市","北投區榮華里",1928948,6847,0.1459,0.3882,0.4659,2719,4468593,848,1239,2977,7958,0.524,0.4761,0.2018,0.283,0.3838,0.1316,23,9,14,5,3,2489,3.17,1119,854,516,2967,54.4,60,781,1488,638,0.37,184,129,55,1983,273,462,4,647.95,242.39,42,1211.95,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-236.837572624853,-206.678795909978
"479",10403,"臺北市","北投區石牌里",1406802,4940,0.1061,0.318,0.5759,1849,1831959,681,830,2104,5749,0.5243,0.4757,0.1978,0.3221,0.3566,0.1237,15,10,5,8,0,1651,3.46,665,537,449,2110,54.06,39,609,1014,448,0.35,110,87,23,1391,198,330,1,668.63,244.7,43,1223.5,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-697.772999082527,-195.128795909978
"480",10403,"臺北市","北投區桃源里",1027068,5560,0.0813,0.2836,0.6351,1897,1741796,609,768,2317,6326,0.5087,0.4913,0.1881,0.3391,0.3745,0.0983,17,4,13,4,3,1879,3.37,761,651,467,2313,52.88,47,673,1199,394,0.28,81,64,17,1529,212,356,0,443.27,162.36,6,811.8,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-634.67661241755,-606.828795909978
"481",10403,"臺北市","北投區溫泉里",1297185,6225,0.0962,0.3142,0.5896,2192,2206838,661,847,2778,7029,0.5278,0.4723,0.1864,0.2945,0.3857,0.1334,9,2,7,6,5,2191,3.2,1044,664,483,2778,54.74,50,744,1350,634,0.35,178,133,45,1671,324,518,0,466.95,184.55,14,922.75,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-281.572067940365,-495.878795909978
"482",10403,"臺北市","北投區文化里",716434,3753,0.129,0.3413,0.5297,1372,1553759,868,1097,1676,4580,0.5205,0.4795,0.2408,0.2777,0.3638,0.1179,11,5,6,1,0,1223,3.74,415,447,361,1686,54.06,24,511,799,352,0.33,67,50,17,1131,150,208,0,427.47,156.43,5,782.15,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-779.493004739649,-636.478795909978
"483",10403,"臺北市","北投區文林里",1041521,3895,0.1042,0.3307,0.5651,1474,1660724,740,980,1649,4439,0.5154,0.4843,0.1915,0.2951,0.3688,0.1444,14,7,7,3,1,1358,3.27,583,462,313,1668,55.38,19,445,781,423,0.4,95,66,29,1100,163,252,1,631.61,234.63,39,1173.15,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-255.611253893436,-245.478795909978
"484",10403,"臺北市","北投區秀山里",644942,3097,0.0681,0.267,0.6648,1018,838646,592,656,1238,3509,0.5095,0.4905,0.1767,0.3078,0.3614,0.1542,9,5,4,2,6,938,3.76,343,321,274,1244,57.62,18,282,566,378,0.45,71,52,19,718,173,175,1,520.95,183.8,13,919,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-275.300520333528,-499.628795909978
"485",10403,"臺北市","北投區一德里",1539611,6663,0.08,0.2724,0.6476,2128,2076390,629,777,2738,7630,0.5031,0.497,0.2122,0.3295,0.356,0.1025,21,12,9,7,3,2171,3.57,876,684,611,2779,52.84,46,879,1330,524,0.29,107,92,15,1834,268,420,2,562.31,201.78,22,1008.9,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-316.081467519037,-409.728795909978
"486",10403,"臺北市","北投區永和里",2597796,8300,0.1266,0.3617,0.5117,3062,4596960,813,1201,3638,9638,0.5221,0.478,0.2174,0.2732,0.3916,0.118,18,10,8,7,4,3013,3.21,1369,1027,617,3672,53.48,72,1062,1846,692,0.32,196,146,50,2408,396,593,0,714.07,269.54,52,1347.7,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-112.938366877358,-70.9287959099781
"487",10403,"臺北市","北投區永明里",979738,4301,0.12,0.3443,0.5357,1576,1855259,782,1033,1872,5322,0.5329,0.4671,0.2601,0.2914,0.3408,0.1075,7,4,3,3,4,1397,3.77,497,478,422,1871,53.61,21,589,879,382,0.32,98,74,24,1306,164,224,0,523.36,184.09,13,920.45,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-537.271182494938,-498.178795909978
"488",10403,"臺北市","北投區永欣里",1725245,6982,0.1812,0.4178,0.401,2853,5845914,1059,1860,3328,8166,0.5279,0.4722,0.218,0.279,0.3759,0.1271,18,10,8,7,1,2872,2.84,1490,926,456,3348,52.74,55,1067,1608,618,0.33,194,140,54,2267,255,588,2,518.4,211.27,27,1056.35,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-259.268261316872,-362.278795909978
"489",10403,"臺北市","北投區裕民里",1762263,7008,0.1153,0.3552,0.5295,2622,3428292,737,1005,3038,8030,0.5258,0.4742,0.2012,0.3066,0.3699,0.1223,18,7,11,17,2,2505,3.22,1102,839,564,3075,53.95,60,893,1481,641,0.33,160,127,33,2056,284,480,1,580.07,219.46,32,1097.3,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-85.8396715643908,-321.328795909978
"490",10403,"臺北市","北投區長安里",1181020,5640,0.0826,0.2911,0.6262,1870,1746423,631,773,2628,6458,0.5361,0.4639,0.2053,0.2937,0.3777,0.1233,13,8,5,4,0,2091,3.08,1067,595,429,2643,53.44,58,797,1240,548,0.31,149,108,41,1470,346,558,2,449.4,182.88,13,914.4,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-534.387572624852,-504.228795909978
"491",10403,"臺北市","北投區振華里",1566275,6989,0.1183,0.3322,0.5494,2679,3017743,713,1016,2908,8160,0.5279,0.4721,0.2054,0.2897,0.3661,0.1388,16,9,7,13,1,2312,3.51,935,755,622,2901,56.04,30,741,1376,754,0.41,178,130,48,1915,247,424,3,538.61,191.95,18,959.75,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-961.522999082527,-458.878795909978
"492",10403,"臺北市","北投區智仁里",854465,5655,0.0812,0.2916,0.6272,1882,1638950,628,742,2318,6652,0.5213,0.4787,0.2189,0.316,0.3447,0.1203,18,12,6,8,2,1730,3.84,588,575,567,2322,53.92,33,714,1059,516,0.36,105,76,29,1440,273,355,0,368.62,128.45,1,642.25,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-804.22661241755,-776.378795909978
"493",10403,"臺北市","北投區中和里",1251184,4631,0.0993,0.3204,0.5802,1691,1725134,671,823,1947,5242,0.5189,0.4811,0.1801,0.3033,0.3655,0.1507,10,6,4,5,1,1552,3.38,662,491,399,1955,55.83,26,518,892,519,0.42,137,109,28,1193,213,300,0,642.62,238.68,41,1193.4,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-10.9220679403652,-225.228795909978
"494",10403,"臺北市","北投區中心里",1413588,5981,0.1002,0.3321,0.5678,2112,2341365,668,894,3014,6650,0.5374,0.4626,0.1795,0.2977,0.3928,0.1301,10,6,4,7,0,2559,2.6,1474,733,352,3028,53.01,80,912,1430,606,0.3,256,215,41,1625,477,671,2,469.01,212.57,28,1062.85,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-498.793004739649,-355.778795909978
"495",10403,"臺北市","北投區中央里",2281555,7926,0.0908,0.2899,0.6192,2802,3006807,692,886,3426,9257,0.5173,0.4827,0.21,0.3043,0.3738,0.1119,19,13,6,8,8,2644,3.46,1113,839,692,3415,54.09,54,973,1666,722,0.32,168,137,31,2148,377,538,2,665.95,246.47,44,1232.35,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-196.411253893437,-186.278795909978
"496",10403,"臺北市","北投區中庸里",566641,4074,0.0739,0.2857,0.6404,1375,1282769,622,752,1773,4602,0.5128,0.4872,0.1804,0.3225,0.3618,0.1352,8,5,3,2,1,1346,3.42,557,446,343,1769,55.25,30,475,807,457,0.37,111,83,28,1106,202,266,1,319.59,123.13,1,615.65,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-578.650520333528,-802.978795909978
